time,open,high,low,close
2026-07-05 01:15:00+00:00,62994.01,62994.01,62838.0,62940.04
2026-07-05 01:30:00+00:00,62940.04,62940.04,62800.0,62870.0
2026-07-05 01:45:00+00:00,62870.0,62906.0,62838.3,62887.94
2026-07-05 02:00:00+00:00,62887.93,62926.0,62738.37,62740.0
2026-07-05 02:15:00+00:00,62740.01,62784.0,62651.37,62756.36
2026-07-05 02:30:00+00:00,62756.36,62792.0,62642.28,62642.29
2026-07-05 02:45:00+00:00,62642.29,62693.56,62596.08,62693.56
2026-07-05 03:00:00+00:00,62693.57,62788.0,62693.57,62768.79
2026-07-05 03:15:00+00:00,62768.78,62776.0,62658.0,62670.0
2026-07-05 03:30:00+00:00,62670.01,62775.48,62670.0,62736.0
2026-07-05 03:45:00+00:00,62736.01,62796.39,62732.0,62769.04
2026-07-05 04:00:00+00:00,62769.03,62819.66,62712.0,62794.0
2026-07-05 04:15:00+00:00,62794.0,62887.1,62792.0,62866.01
2026-07-05 04:30:00+00:00,62866.01,62952.93,62866.01,62944.91
2026-07-05 04:45:00+00:00,62944.91,62944.91,62815.99,62815.99
2026-07-05 05:00:00+00:00,62815.99,62815.99,62732.84,62750.57
2026-07-05 05:15:00+00:00,62750.57,62788.44,62746.0,62755.0
2026-07-05 05:30:00+00:00,62755.0,62810.0,62659.65,62672.83
2026-07-05 05:45:00+00:00,62672.82,62766.0,62672.82,62740.5
2026-07-05 06:00:00+00:00,62740.5,62740.5,62669.99,62715.0
2026-07-05 06:15:00+00:00,62715.0,62800.0,62712.02,62796.26
2026-07-05 06:30:00+00:00,62796.25,62819.91,62740.0,62753.64
2026-07-05 06:45:00+00:00,62753.64,62798.0,62741.5,62782.18
2026-07-05 07:00:00+00:00,62782.18,62798.0,62758.01,62758.02
2026-07-05 07:15:00+00:00,62758.01,62833.75,62718.31,62749.99
2026-07-05 07:30:00+00:00,62749.99,62974.14,62749.99,62924.38
2026-07-05 07:45:00+00:00,62924.38,63059.99,62898.58,63020.21
2026-07-05 08:00:00+00:00,63020.21,63104.0,62948.89,63014.01
2026-07-05 08:15:00+00:00,63014.01,63049.9,62919.99,62935.6
2026-07-05 08:30:00+00:00,62935.6,62990.18,62913.71,62938.0
2026-07-05 08:45:00+00:00,62938.01,62984.59,62900.0,62915.0
2026-07-05 09:00:00+00:00,62915.0,62930.16,62815.6,62871.52
2026-07-05 09:15:00+00:00,62871.52,62874.38,62733.96,62735.01
2026-07-05 09:30:00+00:00,62735.01,62780.61,62436.59,62528.0
2026-07-05 09:45:00+00:00,62528.0,62636.64,62510.11,62622.18
2026-07-05 10:00:00+00:00,62622.18,62731.66,62536.57,62688.51
2026-07-05 10:15:00+00:00,62688.51,62747.98,62631.22,62694.02
2026-07-05 10:30:00+00:00,62694.02,62735.66,62670.02,62692.25
2026-07-05 10:45:00+00:00,62692.26,62756.25,62684.11,62756.12
2026-07-05 11:00:00+00:00,62756.12,62812.0,62680.99,62706.0
2026-07-05 11:15:00+00:00,62706.0,62706.0,62600.03,62624.99
2026-07-05 11:30:00+00:00,62624.99,62719.99,62616.0,62710.0
2026-07-05 11:45:00+00:00,62710.0,62726.0,62638.24,62658.92
2026-07-05 12:00:00+00:00,62658.92,62658.92,62569.37,62620.0
2026-07-05 12:15:00+00:00,62620.0,62750.0,62620.0,62750.0
2026-07-05 12:30:00+00:00,62750.0,62772.0,62645.13,62710.1
2026-07-05 12:45:00+00:00,62710.1,62745.01,62710.0,62745.01
2026-07-05 13:00:00+00:00,62745.0,62818.0,62700.0,62738.0
2026-07-05 13:15:00+00:00,62738.0,62767.18,62644.12,62695.68
2026-07-05 13:30:00+00:00,62695.69,62760.65,62674.63,62753.55
2026-07-05 13:45:00+00:00,62753.55,62819.66,62753.55,62792.0
2026-07-05 14:00:00+00:00,62791.99,62818.37,62705.17,62750.0
2026-07-05 14:15:00+00:00,62750.0,62750.01,62672.04,62712.0
2026-07-05 14:30:00+00:00,62712.01,62784.0,62656.02,62742.24
2026-07-05 14:45:00+00:00,62742.24,62812.25,62714.01,62812.25
2026-07-05 15:00:00+00:00,62812.25,62943.59,62793.72,62807.88
2026-07-05 15:15:00+00:00,62807.87,62822.3,62736.83,62770.0
2026-07-05 15:30:00+00:00,62770.0,62908.0,62690.81,62704.01
2026-07-05 15:45:00+00:00,62704.0,62760.0,62679.76,62740.01
2026-07-05 16:00:00+00:00,62740.01,62772.86,62700.0,62707.7
2026-07-05 16:15:00+00:00,62707.7,62725.27,62603.74,62617.99
2026-07-05 16:30:00+00:00,62618.0,62669.69,62618.0,62631.28
2026-07-05 16:45:00+00:00,62631.28,62656.0,62590.02,62637.48
2026-07-05 17:00:00+00:00,62637.48,62738.0,62637.48,62722.74
2026-07-05 17:15:00+00:00,62722.74,62820.0,62686.0,62686.01
2026-07-05 17:30:00+00:00,62686.01,62710.0,62606.0,62606.01
2026-07-05 17:45:00+00:00,62606.01,62668.0,62594.38,62624.93
2026-07-05 18:00:00+00:00,62624.93,62688.0,62616.0,62659.86
2026-07-05 18:15:00+00:00,62659.86,62722.94,62659.85,62681.94
2026-07-05 18:30:00+00:00,62681.94,62771.22,62681.93,62770.47
2026-07-05 18:45:00+00:00,62770.48,62880.0,62738.0,62820.33
2026-07-05 19:00:00+00:00,62820.33,62870.0,62780.78,62840.81
2026-07-05 19:15:00+00:00,62840.81,62888.14,62714.98,62791.7
2026-07-05 19:30:00+00:00,62791.7,62832.0,62770.0,62804.25
2026-07-05 19:45:00+00:00,62804.25,62834.87,62762.46,62768.88
2026-07-05 20:00:00+00:00,62768.87,62836.01,62766.36,62816.64
2026-07-05 20:15:00+00:00,62816.63,62817.82,62700.0,62720.0
2026-07-05 20:30:00+00:00,62719.99,62742.0,62700.0,62741.99
2026-07-05 20:45:00+00:00,62742.0,62759.47,62730.6,62730.61
2026-07-05 21:00:00+00:00,62730.61,62771.72,62609.47,62738.29
2026-07-05 21:15:00+00:00,62738.28,62936.8,62720.0,62922.01
